price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
16.65,221.5,768.8,27.0,26.3,40.6,859.5,7.8,2,1.0,0.0,0.0,0.0,1.0,0.0
6.71,137.2,265.9,5.3,11.6,55.1,286.1,52.345,2,0.0,1.0,0.0,1.0,0.0,0.0
3.26,367.1,21.4,2.6,0.0,98.5,44.9,45.9,3,0.0,0.0,1.0,1.0,0.0,0.0
2.86,228.5,371.1,25.0,7.7,49.6,1179.0,4.3,2,0.0,1.0,0.0,1.0,0.0,0.0
13.89,359.7,270.6,17.5,11.7,29.1,564.2,19.6,3,0.0,0.0,1.0,0.0,1.0,0.0
2.59,79.3,316.4,4.9,13.8,37.5,127.7,1.9,2,1.0,0.0,0.0,1.0,0.0,0.0
9.79,223.7,350.6,18.5,10.2,58.4,706.1,4.2,3,0.0,0.0,1.0,1.0,0.0,0.0
50.08,386.0,654.3,18.2,17.5,83.7,926.9,7.3,3,1.0,0.0,0.0,0.0,0.0,1.0
19.56,179.4,213.3,0.0,16.1,60.6,595.8,3.4,2,1.0,0.0,0.0,0.0,0.0,1.0
3.78,250.2,388.1,21.8,20.2,61.1,479.7,9.4,2,0.0,1.0,0.0,1.0,0.0,0.0
14.03,240.0,475.4,29.6,17.4,53.6,846.9,12.9,2,1.0,0.0,0.0,0.0,1.0,0.0
5.73,516.5,339.7,1.6,2.2,31.8,33.0,30.21,3,0.0,0.0,1.0,0.0,1.0,0.0
41.48,136.9,518.9,4.3,28.4,36.0,193.7,34.2,2,1.0,0.0,0.0,0.0,0.0,1.0
5.38,247.4,91.3,4.0,0.0,33.9,59.9,32.205,3,0.0,1.0,0.0,1.0,0.0,0.0
61.8,354.7,684.0,14.3,12.1,76.4,979.8,5.1,3,1.0,0.0,0.0,0.0,0.0,1.0
7.51,150.6,230.3,15.8,10.4,43.5,792.6,6.4,2,1.0,0.0,0.0,1.0,0.0,0.0
8.01,264.5,459.4,22.0,7.3,50.4,1074.6,9.4,2,0.0,1.0,0.0,1.0,0.0,0.0
9.95,544.5,330.1,0.7,0.0,66.2,11.6,13.3,3,0.0,1.0,0.0,0.0,1.0,0.0
2.69,147.1,414.0,13.5,31.3,57.9,571.9,9.9,2,0.0,1.0,0.0,1.0,0.0,0.0
6.4,159.5,413.6,27.2,24.6,53.8,881.2,9.6,3,0.0,0.0,1.0,1.0,0.0,0.0
5.14,159.7,178.9,11.0,10.9,33.0,663.8,4.9,3,1.0,0.0,0.0,1.0,0.0,0.0
6.61,285.5,449.3,13.5,45.4,53.1,850.7,12.1,1,0.0,1.0,0.0,1.0,0.0,0.0
1.74,455.8,263.8,0.0,3.8,47.9,23.3,36.6,2,0.0,0.0,1.0,1.0,0.0,0.0
11.4,484.0,154.2,2.1,0.0,47.2,0.0,36.2,1,0.0,0.0,1.0,0.0,1.0,0.0
7.94,209.5,442.3,2.0,16.1,70.7,328.2,57.0,2,1.0,0.0,0.0,1.0,0.0,0.0
14.76,144.9,286.9,13.9,15.2,49.0,739.3,12.8,1,0.0,0.0,1.0,0.0,1.0,0.0
9.13,166.9,471.7,25.5,28.4,71.7,642.8,10.5,2,1.0,0.0,0.0,1.0,0.0,0.0
37.08,130.8,220.9,9.8,8.7,32.4,563.3,5.0,1,0.0,1.0,0.0,0.0,0.0,1.0
4.21,398.1,5.0,1.9,2.8,47.0,36.0,19.6,2,0.0,1.0,0.0,1.0,0.0,0.0
10.83,180.1,123.7,19.8,21.3,21.6,185.7,17.2,3,0.0,0.0,1.0,0.0,1.0,0.0
3.64,539.5,174.4,1.7,4.6,48.2,83.6,44.9,2,0.0,1.0,0.0,1.0,0.0,0.0
2.29,526.5,368.2,0.0,0.0,41.0,55.2,28.4,3,0.0,1.0,0.0,1.0,0.0,0.0
10.33,330.7,245.8,1.5,0.0,59.8,66.8,21.7,3,0.0,0.0,1.0,0.0,1.0,0.0
33.34,183.0,646.1,29.6,29.9,48.0,740.7,12.6,1,0.0,1.0,0.0,0.0,0.0,1.0
4.51,201.3,362.8,24.4,16.1,42.4,1109.1,7.8,3,0.0,0.0,1.0,1.0,0.0,0.0
5.22,141.6,230.4,1.6,24.5,58.0,218.1,25.7,2,1.0,0.0,0.0,1.0,0.0,0.0
8.2,319.2,347.2,4.5,13.8,20.8,638.6,7.9,3,0.0,1.0,0.0,1.0,0.0,0.0
6.01,106.8,280.0,6.7,19.1,64.6,270.2,48.0,2,0.0,1.0,0.0,1.0,0.0,0.0
22.01,128.6,260.8,4.9,10.0,78.0,221.1,50.9,1,0.0,0.0,1.0,0.0,0.0,1.0
5.88,441.9,147.6,2.5,0.0,25.5,52.7,24.225,3,0.0,1.0,0.0,1.0,0.0,0.0
12.43,289.5,536.6,20.2,16.4,76.3,642.2,6.2,1,1.0,0.0,0.0,0.0,1.0,0.0
10.33,220.1,625.3,21.6,31.1,58.8,1277.4,8.5,1,0.0,1.0,0.0,0.0,1.0,0.0
7.72,205.7,580.4,24.2,29.0,51.4,838.8,16.6,2,0.0,1.0,0.0,1.0,0.0,0.0
11.86,337.9,761.5,35.1,11.8,56.9,862.1,5.2,2,0.0,1.0,0.0,0.0,1.0,0.0
12.31,103.4,466.9,0.0,18.7,74.9,251.7,34.3,2,0.0,0.0,1.0,0.0,1.0,0.0
5.85,306.7,285.6,1.2,7.1,48.6,448.9,10.9,2,1.0,0.0,0.0,1.0,0.0,0.0
1.89,413.7,197.1,1.6,4.0,65.7,11.0,55.2,1,0.0,0.0,1.0,1.0,0.0,0.0
8.04,137.2,183.6,5.6,17.4,51.5,366.0,1.4,3,0.0,1.0,0.0,0.0,1.0,0.0
7.65,372.2,507.3,27.5,22.2,62.7,823.9,6.6,3,1.0,0.0,0.0,1.0,0.0,0.0
7.62,198.2,305.5,22.4,22.3,28.9,726.6,11.1,2,0.0,0.0,1.0,1.0,0.0,0.0
4.06,114.1,270.8,8.0,15.8,15.2,551.0,2.2,3,1.0,0.0,0.0,1.0,0.0,0.0
35.93,228.4,392.9,17.8,26.8,71.9,664.1,5.2,3,0.0,0.0,1.0,0.0,0.0,1.0
4.73,163.5,588.1,4.1,17.8,81.8,236.0,48.1,2,1.0,0.0,0.0,1.0,0.0,0.0
3.46,55.1,409.3,3.4,7.5,29.2,332.6,2.5,2,0.0,1.0,0.0,1.0,0.0,0.0
4.26,132.5,302.8,3.5,5.7,83.4,214.9,38.2,3,0.0,1.0,0.0,1.0,0.0,0.0
5.85,434.9,321.4,0.0,3.2,38.6,27.1,36.67,1,0.0,1.0,0.0,1.0,0.0,0.0
13.7,358.7,5.0,0.6,0.0,23.1,33.5,17.5,1,0.0,1.0,0.0,0.0,1.0,0.0
11.7,142.5,327.7,15.9,8.5,36.7,639.7,5.5,1,0.0,1.0,0.0,0.0,1.0,0.0
5.51,538.6,379.6,0.5,1.0,27.5,57.5,26.125,1,0.0,1.0,0.0,1.0,0.0,0.0
14.42,315.8,304.7,0.1,0.0,51.0,24.9,36.3,3,0.0,0.0,1.0,0.0,1.0,0.0
4.81,386.1,412.1,21.7,5.8,79.7,388.8,10.0,2,0.0,0.0,1.0,1.0,0.0,0.0
16.11,84.3,436.0,4.8,11.2,54.2,257.6,30.5,1,0.0,1.0,0.0,0.0,1.0,0.0
1.75,332.9,86.1,1.0,2.7,31.6,32.8,30.02,3,0.0,1.0,0.0,1.0,0.0,0.0
3.13,127.5,329.6,7.1,17.1,55.9,134.8,33.4,2,0.0,1.0,0.0,1.0,0.0,0.0
34.88,153.4,410.1,8.7,5.1,32.6,736.9,8.0,3,0.0,1.0,0.0,0.0,0.0,1.0
11.39,337.7,533.4,19.1,12.0,79.9,723.6,11.4,2,1.0,0.0,0.0,0.0,1.0,0.0
39.91,232.9,519.2,9.4,32.7,55.9,528.6,11.2,2,0.0,0.0,1.0,0.0,0.0,1.0
3.33,471.0,5.0,0.0,1.2,21.7,0.0,20.615,3,0.0,1.0,0.0,1.0,0.0,0.0
20.26,248.1,282.8,8.0,4.1,20.4,589.0,3.6,3,0.0,1.0,0.0,0.0,0.0,1.0
8.5,189.1,202.0,34.4,16.6,66.8,1067.9,7.8,2,1.0,0.0,0.0,1.0,0.0,0.0
6.84,158.3,423.7,5.1,5.0,68.1,261.3,45.8,3,0.0,0.0,1.0,1.0,0.0,0.0
17.55,168.7,329.4,12.7,12.6,37.5,659.8,5.3,2,1.0,0.0,0.0,0.0,1.0,0.0
8.45,143.9,308.8,10.1,5.9,33.1,791.8,7.4,2,0.0,0.0,1.0,1.0,0.0,0.0
6.57,203.4,340.2,1.9,16.1,46.1,170.1,39.0,2,0.0,1.0,0.0,1.0,0.0,0.0
3.27,331.2,450.7,18.2,23.0,48.4,574.8,9.1,3,1.0,0.0,0.0,1.0,0.0,0.0
25.57,357.6,649.4,6.5,24.6,61.8,405.0,6.5,2,1.0,0.0,0.0,0.0,1.0,0.0
23.61,241.2,720.3,12.4,35.3,78.8,770.8,5.6,3,0.0,1.0,0.0,0.0,1.0,0.0
13.7,421.2,287.4,1.8,0.6,43.9,55.5,3.5,3,0.0,0.0,1.0,0.0,1.0,0.0
4.75,466.9,210.4,5.2,0.0,23.1,64.3,21.945,3,0.0,1.0,0.0,1.0,0.0,0.0
7.71,339.7,98.6,7.1,4.3,68.3,60.8,8.9,2,0.0,1.0,0.0,0.0,1.0,0.0
5.2,102.9,278.1,8.9,10.8,44.3,561.1,1.5,2,0.0,1.0,0.0,1.0,0.0,0.0
5.2,563.8,5.0,4.3,6.5,25.1,48.1,23.845,2,0.0,1.0,0.0,1.0,0.0,0.0
9.26,268.5,688.2,25.6,27.2,50.3,690.1,8.4,2,1.0,0.0,0.0,1.0,0.0,0.0
7.88,182.4,482.6,0.0,23.1,60.0,269.1,35.3,2,0.0,0.0,1.0,1.0,0.0,0.0
10.25,190.5,684.3,26.6,15.3,36.9,819.2,8.8,3,1.0,0.0,0.0,0.0,1.0,0.0
9.73,139.8,329.4,11.8,10.6,36.5,695.7,7.7,3,1.0,0.0,0.0,1.0,0.0,0.0
5.01,344.0,493.7,26.0,14.9,71.2,666.3,7.9,2,1.0,0.0,0.0,1.0,0.0,0.0
20.47,209.2,716.6,25.0,29.3,45.9,1136.1,9.0,2,1.0,0.0,0.0,0.0,0.0,1.0
2.44,430.8,295.5,2.7,7.8,93.9,44.9,0.0,3,0.0,0.0,1.0,1.0,0.0,0.0
8.76,209.7,586.4,36.4,12.6,45.4,653.5,4.0,2,1.0,0.0,0.0,1.0,0.0,0.0
8.65,238.8,330.0,7.2,15.3,34.2,850.2,6.9,1,0.0,1.0,0.0,1.0,0.0,0.0
4.91,317.6,439.4,0.1,9.0,41.5,96.0,39.425,3,0.0,1.0,0.0,1.0,0.0,0.0
4.24,188.2,347.6,1.9,17.2,75.5,303.0,27.0,3,0.0,1.0,0.0,1.0,0.0,0.0
5.57,114.9,427.2,5.9,25.2,40.4,194.7,38.38,3,0.0,1.0,0.0,1.0,0.0,0.0
24.44,170.6,254.8,15.7,20.8,28.7,749.9,1.5,3,1.0,0.0,0.0,0.0,1.0,0.0
3.88,362.5,207.0,0.0,7.6,46.4,350.8,15.5,3,0.0,1.0,0.0,1.0,0.0,0.0
7.95,263.2,576.3,29.3,31.9,57.3,959.5,2.3,2,1.0,0.0,0.0,1.0,0.0,0.0
9.85,198.2,293.2,11.9,9.9,42.0,474.9,4.9,2,0.0,0.0,1.0,1.0,0.0,0.0
5.33,440.8,183.0,0.0,0.0,51.9,46.6,31.9,1,0.0,0.0,1.0,1.0,0.0,0.0
11.95,251.2,701.5,15.2,42.4,42.5,981.9,11.1,2,1.0,0.0,0.0,0.0,1.0,0.0
4.19,129.2,405.8,7.6,27.3,52.7,303.3,50.065,3,0.0,1.0,0.0,1.0,0.0,0.0
14.68,236.2,554.5,19.2,26.5,46.7,1133.3,9.9,2,1.0,0.0,0.0,0.0,1.0,0.0
13.32,477.0,308.3,3.9,7.6,50.7,50.7,12.2,3,0.0,0.0,1.0,0.0,1.0,0.0
3.04,175.3,224.6,0.0,10.8,39.8,318.9,2.7,3,0.0,1.0,0.0,1.0,0.0,0.0
8.56,235.7,263.6,1.9,4.1,34.6,64.7,32.87,3,0.0,1.0,0.0,0.0,1.0,0.0
4.01,194.0,514.5,28.0,27.5,59.3,614.0,4.5,2,1.0,0.0,0.0,1.0,0.0,0.0
2.56,80.7,181.8,2.4,16.4,42.7,536.0,3.7,1,0.0,1.0,0.0,1.0,0.0,0.0
11.76,238.8,552.5,20.1,20.2,81.2,869.7,3.2,3,1.0,0.0,0.0,0.0,1.0,0.0
28.82,231.9,179.3,7.5,20.9,64.3,1000.6,10.4,2,0.0,0.0,1.0,0.0,0.0,1.0
39.91,320.6,250.1,20.4,10.4,22.4,473.4,4.7,2,0.0,1.0,0.0,0.0,0.0,1.0
6.27,409.1,170.6,3.1,0.0,35.8,42.8,34.01,3,0.0,0.0,1.0,0.0,1.0,0.0
4.16,195.0,413.2,23.3,22.2,60.7,757.1,7.4,2,1.0,0.0,0.0,1.0,0.0,0.0
8.05,243.2,672.2,16.5,13.3,34.1,948.4,7.5,3,1.0,0.0,0.0,1.0,0.0,0.0
3.89,63.7,308.9,8.7,4.1,45.8,464.3,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
15.17,275.5,565.8,43.2,26.5,41.4,944.9,11.9,3,1.0,0.0,0.0,0.0,1.0,0.0
5.91,174.6,643.6,31.3,25.3,45.2,913.5,8.3,2,1.0,0.0,0.0,1.0,0.0,0.0
4.93,193.0,309.1,19.9,6.7,43.3,447.3,5.6,3,0.0,1.0,0.0,1.0,0.0,0.0
5.29,197.4,577.1,18.3,41.5,57.6,686.4,12.0,1,1.0,0.0,0.0,1.0,0.0,0.0
6.12,476.6,368.5,5.4,3.4,57.3,49.9,54.435,2,0.0,1.0,0.0,1.0,0.0,0.0
3.07,242.2,314.1,10.9,13.2,27.7,502.3,5.5,3,0.0,1.0,0.0,1.0,0.0,0.0
36.7,318.4,276.3,0.0,7.1,27.1,39.3,25.745,2,0.0,1.0,0.0,0.0,0.0,1.0
7.3,69.3,395.1,9.8,13.4,55.2,216.7,41.0,2,1.0,0.0,0.0,1.0,0.0,0.0
14.62,237.3,400.9,29.2,28.1,61.6,785.6,8.4,3,1.0,0.0,0.0,0.0,1.0,0.0
10.38,182.4,484.6,38.6,32.3,57.2,945.1,8.5,3,1.0,0.0,0.0,1.0,0.0,0.0
7.97,219.6,568.8,24.4,23.7,27.6,799.0,10.4,2,0.0,1.0,0.0,1.0,0.0,0.0
21.9,207.8,281.2,27.4,10.9,47.3,903.7,9.7,2,0.0,0.0,1.0,0.0,1.0,0.0
8.85,278.4,9.0,9.5,10.6,29.1,291.8,7.1,3,0.0,0.0,1.0,1.0,0.0,0.0
6.44,85.0,555.5,8.8,21.2,69.5,432.8,30.4,1,1.0,0.0,0.0,1.0,0.0,0.0
14.35,113.9,303.0,3.2,15.2,23.8,276.7,5.2,3,0.0,1.0,0.0,0.0,0.0,1.0
11.0,326.6,219.4,13.9,18.5,26.0,239.2,5.2,2,0.0,0.0,1.0,0.0,1.0,0.0
33.59,202.0,479.1,6.5,18.7,41.7,727.4,7.6,1,0.0,0.0,1.0,0.0,0.0,1.0
3.79,378.5,277.5,5.8,2.0,10.9,483.8,5.8,3,0.0,1.0,0.0,1.0,0.0,0.0
8.59,285.1,701.5,12.4,20.7,83.8,989.7,3.9,2,1.0,0.0,0.0,1.0,0.0,0.0
9.37,241.3,427.3,16.1,9.2,53.5,869.1,8.1,3,0.0,0.0,1.0,1.0,0.0,0.0
22.75,93.3,297.8,13.1,9.1,33.8,626.6,4.8,3,1.0,0.0,0.0,0.0,1.0,0.0
31.91,180.8,401.7,7.2,21.2,47.2,495.4,2.5,2,0.0,1.0,0.0,0.0,0.0,1.0
13.84,413.5,5.0,5.6,3.8,64.0,16.6,41.0,2,0.0,0.0,1.0,0.0,1.0,0.0
7.74,283.1,394.5,24.8,18.4,60.8,171.0,6.8,2,0.0,0.0,1.0,1.0,0.0,0.0
4.96,358.8,260.6,0.0,3.0,33.1,74.2,6.8,1,0.0,1.0,0.0,1.0,0.0,0.0
4.04,235.2,225.7,10.3,11.5,17.7,565.8,1.2,3,1.0,0.0,0.0,1.0,0.0,0.0
44.73,357.8,666.4,18.1,12.6,66.1,651.4,11.4,3,1.0,0.0,0.0,0.0,0.0,1.0
20.71,254.2,453.6,31.9,11.8,60.2,895.9,8.5,1,1.0,0.0,0.0,0.0,1.0,0.0
6.32,268.7,480.5,28.2,33.3,37.7,905.5,8.5,2,1.0,0.0,0.0,1.0,0.0,0.0
13.56,271.7,832.2,38.0,21.8,59.1,1095.9,8.0,2,1.0,0.0,0.0,0.0,1.0,0.0
13.17,336.1,189.1,0.5,2.8,12.9,464.1,4.4,2,0.0,1.0,0.0,0.0,1.0,0.0
9.79,207.8,576.4,36.8,36.7,54.2,821.4,11.2,1,1.0,0.0,0.0,1.0,0.0,0.0
20.27,238.7,788.4,15.3,41.5,48.9,1017.8,14.0,3,1.0,0.0,0.0,0.0,1.0,0.0
5.33,311.5,137.8,0.0,0.0,17.1,49.2,16.245,2,0.0,1.0,0.0,1.0,0.0,0.0
4.48,490.2,339.8,0.0,0.1,83.6,13.2,15.5,3,0.0,0.0,1.0,1.0,0.0,0.0
16.26,364.1,320.3,21.6,7.6,23.0,477.1,9.5,3,0.0,1.0,0.0,0.0,1.0,0.0
2.04,293.5,424.6,0.0,5.3,42.3,35.0,40.185,3,0.0,1.0,0.0,1.0,0.0,0.0
2.38,72.1,433.0,1.9,19.1,48.6,435.8,46.17,3,1.0,0.0,0.0,1.0,0.0,0.0
16.31,93.8,251.8,0.0,9.2,34.2,350.9,3.4,2,0.0,1.0,0.0,0.0,1.0,0.0
7.53,199.6,338.7,9.4,4.2,13.8,295.8,8.6,3,0.0,1.0,0.0,1.0,0.0,0.0
7.15,194.7,240.3,1.4,2.5,29.3,8.7,27.835,2,0.0,1.0,0.0,0.0,1.0,0.0
7.16,258.0,459.6,27.0,22.5,57.9,948.1,5.6,3,1.0,0.0,0.0,1.0,0.0,0.0
8.17,437.0,195.2,1.7,0.2,8.2,29.1,7.789999999999999,2,0.0,1.0,0.0,0.0,1.0,0.0
1.79,359.3,235.0,0.2,2.4,23.8,91.5,9.5,3,0.0,1.0,0.0,1.0,0.0,0.0
18.08,268.8,262.3,20.5,11.8,5.1,542.7,4.845,2,0.0,1.0,0.0,0.0,1.0,0.0
13.07,127.9,323.9,5.4,21.5,73.8,142.3,56.1,3,0.0,1.0,0.0,0.0,1.0,0.0
14.51,148.8,288.5,7.7,5.5,51.7,832.1,4.1,2,0.0,1.0,0.0,0.0,1.0,0.0
10.14,188.5,202.1,7.6,14.5,49.8,266.1,46.3,2,0.0,1.0,0.0,0.0,1.0,0.0
9.02,132.7,280.9,10.6,6.8,38.9,214.7,5.6,2,0.0,0.0,1.0,0.0,1.0,0.0
3.39,99.9,336.0,4.2,11.2,49.2,158.2,46.74,3,0.0,0.0,1.0,1.0,0.0,0.0
17.99,156.1,365.0,14.7,10.5,36.5,716.1,4.6,1,1.0,0.0,0.0,0.0,1.0,0.0
11.45,160.3,681.8,28.1,15.9,52.0,666.0,8.7,2,0.0,1.0,0.0,0.0,1.0,0.0
6.07,265.6,183.6,1.9,3.4,62.5,48.3,46.9,2,0.0,1.0,0.0,0.0,1.0,0.0
24.08,203.4,579.8,40.3,30.8,24.2,816.0,9.3,2,1.0,0.0,0.0,0.0,0.0,1.0
5.21,246.7,485.8,29.5,22.3,43.2,1298.2,7.8,2,1.0,0.0,0.0,1.0,0.0,0.0
4.57,217.2,308.5,5.1,13.2,57.9,544.6,2.4,3,0.0,1.0,0.0,1.0,0.0,0.0
34.08,178.1,500.0,3.3,1.5,49.9,45.4,42.0,3,0.0,1.0,0.0,0.0,0.0,1.0
6.21,193.6,394.0,27.2,13.2,33.3,1004.7,10.7,3,0.0,0.0,1.0,1.0,0.0,0.0
7.17,404.6,348.0,1.8,0.0,12.5,32.1,11.875,1,0.0,1.0,0.0,0.0,1.0,0.0
11.85,150.6,382.2,8.1,8.5,36.9,789.7,5.4,1,1.0,0.0,0.0,0.0,1.0,0.0
6.57,170.8,203.3,6.5,9.5,34.6,744.2,2.7,2,0.0,1.0,0.0,1.0,0.0,0.0
13.13,159.4,557.8,0.0,13.2,55.6,240.1,28.9,3,0.0,1.0,0.0,0.0,1.0,0.0
21.28,342.8,97.3,12.3,5.0,6.6,467.7,6.27,2,0.0,1.0,0.0,0.0,1.0,0.0
30.81,186.5,394.2,6.1,20.6,37.8,737.3,7.0,3,0.0,0.0,1.0,0.0,0.0,1.0
2.77,498.3,86.3,0.0,0.0,89.1,82.4,1.5,2,0.0,1.0,0.0,1.0,0.0,0.0
21.36,398.8,154.7,9.0,4.4,8.6,778.7,8.17,2,0.0,1.0,0.0,0.0,1.0,0.0
13.91,118.8,427.8,1.5,17.0,31.7,394.1,0.8,2,0.0,1.0,0.0,0.0,1.0,0.0
1.89,513.6,321.7,5.3,3.1,38.6,71.0,36.67,3,0.0,1.0,0.0,1.0,0.0,0.0
6.14,313.0,269.1,5.3,2.7,69.6,37.8,38.0,2,0.0,0.0,1.0,1.0,0.0,0.0
23.18,451.1,5.0,0.5,0.0,53.8,41.9,51.10999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0
16.83,253.0,644.1,26.7,31.3,48.6,644.7,7.8,1,1.0,0.0,0.0,0.0,1.0,0.0
3.12,334.4,27.7,2.0,3.2,32.1,69.4,30.495,3,0.0,1.0,0.0,1.0,0.0,0.0
6.87,156.0,221.5,13.6,11.2,41.6,600.5,5.6,2,0.0,1.0,0.0,1.0,0.0,0.0
5.28,340.0,567.5,33.8,30.8,36.9,815.6,2.6,3,1.0,0.0,0.0,1.0,0.0,0.0
10.09,402.1,425.2,3.6,15.7,82.2,500.5,8.5,3,1.0,0.0,0.0,1.0,0.0,0.0
8.71,178.4,264.5,12.3,10.6,47.2,889.3,2.5,2,1.0,0.0,0.0,1.0,0.0,0.0
6.75,159.9,307.8,9.4,10.7,31.1,684.9,3.7,2,1.0,0.0,0.0,1.0,0.0,0.0
3.66,503.2,154.6,1.1,6.3,64.6,48.2,8.5,2,0.0,1.0,0.0,1.0,0.0,0.0
16.89,168.3,711.2,32.4,34.7,45.8,1039.4,11.7,3,1.0,0.0,0.0,0.0,1.0,0.0
8.35,313.5,583.7,21.4,15.8,63.6,645.8,2.7,1,1.0,0.0,0.0,1.0,0.0,0.0
18.27,246.1,512.9,39.5,31.7,40.5,919.4,7.9,2,1.0,0.0,0.0,0.0,1.0,0.0
17.51,330.6,384.6,4.0,25.6,18.9,573.5,8.4,3,0.0,1.0,0.0,0.0,1.0,0.0
7.08,94.1,363.2,6.7,23.6,45.3,455.3,6.0,3,0.0,1.0,0.0,1.0,0.0,0.0
18.44,313.5,609.2,19.2,20.6,38.3,655.2,12.5,2,0.0,0.0,1.0,0.0,1.0,0.0
32.01,231.3,424.4,10.5,9.5,42.7,548.3,7.2,3,1.0,0.0,0.0,0.0,0.0,1.0
2.09,453.3,221.9,1.1,2.6,54.5,68.0,51.775,2,0.0,1.0,0.0,1.0,0.0,0.0
3.62,147.3,309.2,11.4,9.2,63.5,786.2,4.4,2,1.0,0.0,0.0,1.0,0.0,0.0
1.83,451.4,121.3,4.2,0.8,36.2,50.0,34.39,3,0.0,1.0,0.0,1.0,0.0,0.0
2.74,116.4,413.8,8.2,15.9,49.7,109.6,47.215,3,0.0,1.0,0.0,1.0,0.0,0.0
18.56,193.8,225.7,12.2,18.7,35.6,609.7,5.3,2,0.0,1.0,0.0,0.0,0.0,1.0
9.8,214.6,72.9,9.2,10.3,47.0,792.1,3.8,3,0.0,1.0,0.0,1.0,0.0,0.0
23.84,212.7,305.4,18.5,12.8,32.0,678.2,4.9,2,1.0,0.0,0.0,0.0,1.0,0.0
13.6,96.3,372.4,0.6,13.4,48.8,446.6,1.8,3,0.0,1.0,0.0,0.0,1.0,0.0
5.88,344.0,81.1,3.0,0.0,38.3,18.8,11.6,3,0.0,1.0,0.0,0.0,1.0,0.0
2.5,541.9,77.8,0.7,4.4,22.7,44.6,6.8,2,0.0,0.0,1.0,1.0,0.0,0.0
6.0,182.3,624.7,24.0,30.6,70.7,725.2,9.1,2,0.0,1.0,0.0,1.0,0.0,0.0
6.25,402.5,21.0,4.0,0.0,33.5,45.9,31.825,2,0.0,1.0,0.0,1.0,0.0,0.0
10.23,210.3,663.3,32.2,16.9,53.4,760.2,7.4,2,0.0,1.0,0.0,1.0,0.0,0.0
4.69,181.0,404.4,0.0,12.1,32.6,552.9,2.5,3,0.0,1.0,0.0,1.0,0.0,0.0
4.76,153.6,373.6,14.4,18.7,32.6,626.5,3.5,2,1.0,0.0,0.0,1.0,0.0,0.0
5.02,108.0,357.4,0.0,16.5,30.0,218.9,28.5,2,0.0,0.0,1.0,1.0,0.0,0.0
7.81,295.0,241.4,7.4,14.0,22.6,745.1,1.6,2,1.0,0.0,0.0,1.0,0.0,0.0
4.61,377.3,155.3,2.4,0.4,6.6,85.5,6.27,2,0.0,1.0,0.0,1.0,0.0,0.0
2.51,50.0,434.4,3.5,3.4,37.8,317.2,35.3,2,0.0,1.0,0.0,1.0,0.0,0.0
