price_usd_normalized,serving_size_g,calories,protein_g,total_fat_g,total_carbs_g,sodium_mg,sugars_g,avg_rating,Non-Veg,Veg,Vegan,budget,mid,premium
2.37,383.9,157.4,0.0,0.0,79.0,62.4,23.0,1,0.0,0.0,1.0,1.0,0.0,0.0
14.92,108.6,324.0,12.9,11.7,40.3,300.2,37.8,3,1.0,0.0,0.0,0.0,1.0,0.0
43.61,242.9,662.5,19.0,27.5,21.9,955.7,13.3,1,1.0,0.0,0.0,0.0,0.0,1.0
2.58,147.7,170.4,9.6,23.3,78.8,208.7,3.6,1,0.0,1.0,0.0,1.0,0.0,0.0
10.61,112.2,438.6,3.0,2.1,57.2,214.8,51.7,1,0.0,1.0,0.0,0.0,1.0,0.0
12.54,276.9,431.3,0.0,12.8,50.7,761.8,7.6,3,0.0,0.0,1.0,0.0,1.0,0.0
9.77,507.3,68.2,1.5,0.9,22.0,56.8,20.9,3,0.0,1.0,0.0,0.0,1.0,0.0
5.96,156.2,417.9,20.1,36.5,42.4,1140.9,6.2,2,0.0,1.0,0.0,1.0,0.0,0.0
6.94,180.9,246.0,7.0,25.2,53.6,207.3,50.92,3,0.0,1.0,0.0,1.0,0.0,0.0
6.55,280.2,585.6,32.3,25.2,48.4,868.6,4.2,3,1.0,0.0,0.0,1.0,0.0,0.0
8.88,162.9,246.2,15.4,11.8,28.4,788.3,6.3,2,1.0,0.0,0.0,1.0,0.0,0.0
15.91,107.6,559.8,17.3,20.2,33.5,807.0,7.1,3,1.0,0.0,0.0,0.0,1.0,0.0
6.99,455.8,38.2,0.0,0.0,60.0,29.6,57.0,2,0.0,1.0,0.0,0.0,1.0,0.0
12.3,150.9,250.6,19.3,8.4,15.3,581.7,4.5,2,1.0,0.0,0.0,0.0,1.0,0.0
6.39,190.8,646.2,17.1,29.8,35.8,589.7,7.7,1,1.0,0.0,0.0,1.0,0.0,0.0
17.57,215.5,698.8,28.4,41.0,48.9,1125.1,16.9,3,1.0,0.0,0.0,0.0,1.0,0.0
3.12,333.9,52.8,3.6,0.0,55.3,19.6,46.5,3,0.0,0.0,1.0,1.0,0.0,0.0
1.84,291.6,371.3,2.6,1.1,19.1,21.3,18.145,3,0.0,1.0,0.0,1.0,0.0,0.0
51.26,311.8,468.7,22.7,6.6,80.2,821.0,7.3,3,1.0,0.0,0.0,0.0,0.0,1.0
8.18,294.3,664.1,30.7,37.6,53.9,852.8,12.1,3,0.0,1.0,0.0,1.0,0.0,0.0
11.35,383.5,291.7,25.4,18.1,76.5,967.5,8.8,3,1.0,0.0,0.0,0.0,1.0,0.0
3.88,292.3,359.2,0.0,7.9,32.7,329.3,10.1,3,0.0,1.0,0.0,1.0,0.0,0.0
5.67,292.2,381.4,14.4,45.2,72.7,695.8,9.0,2,1.0,0.0,0.0,1.0,0.0,0.0
5.37,228.4,635.1,28.8,25.5,73.1,841.9,12.0,3,0.0,1.0,0.0,1.0,0.0,0.0
5.12,172.0,349.1,18.0,26.9,39.4,757.0,5.6,2,1.0,0.0,0.0,1.0,0.0,0.0
13.19,287.1,40.2,10.7,9.8,12.5,688.7,11.1,2,0.0,1.0,0.0,0.0,1.0,0.0
18.36,153.5,139.1,5.9,9.8,45.9,415.6,5.8,3,0.0,1.0,0.0,0.0,1.0,0.0
3.88,139.4,420.7,1.3,20.3,34.6,493.8,0.2,2,0.0,1.0,0.0,1.0,0.0,0.0
18.7,221.7,490.0,20.7,25.2,54.8,670.7,6.5,2,1.0,0.0,0.0,0.0,1.0,0.0
8.86,205.2,283.7,12.8,14.9,62.2,768.3,5.0,3,1.0,0.0,0.0,1.0,0.0,0.0
3.14,319.6,574.5,30.0,17.3,53.2,805.6,3.4,2,1.0,0.0,0.0,1.0,0.0,0.0
5.18,249.9,83.9,1.3,3.8,48.2,94.2,19.2,3,0.0,1.0,0.0,1.0,0.0,0.0
47.27,159.9,461.8,16.3,13.6,40.7,849.9,6.9,2,0.0,0.0,1.0,0.0,0.0,1.0
46.14,335.5,316.8,21.4,14.2,40.5,577.2,12.6,1,0.0,1.0,0.0,0.0,0.0,1.0
8.26,153.1,294.6,16.4,16.5,36.5,664.9,7.5,2,0.0,1.0,0.0,1.0,0.0,0.0
7.11,190.6,266.9,5.4,18.6,68.4,214.8,41.6,3,0.0,1.0,0.0,1.0,0.0,0.0
8.73,342.9,615.3,20.3,12.0,73.3,678.9,6.6,3,1.0,0.0,0.0,1.0,0.0,0.0
4.79,126.2,228.5,10.4,16.4,33.6,335.0,31.92,2,0.0,1.0,0.0,1.0,0.0,0.0
6.64,337.1,363.2,16.0,3.9,70.1,987.9,4.8,2,0.0,0.0,1.0,1.0,0.0,0.0
13.91,151.0,451.6,0.5,13.5,57.4,97.1,32.3,1,0.0,1.0,0.0,0.0,1.0,0.0
10.61,439.1,407.2,3.6,0.0,87.9,76.0,29.6,2,0.0,1.0,0.0,0.0,1.0,0.0
3.14,59.1,459.3,2.1,8.5,46.4,273.9,41.4,2,0.0,1.0,0.0,1.0,0.0,0.0
4.63,399.9,425.7,0.0,3.2,89.1,62.1,26.0,1,0.0,0.0,1.0,1.0,0.0,0.0
2.64,243.8,553.2,33.3,30.9,49.5,982.8,8.7,3,1.0,0.0,0.0,1.0,0.0,0.0
27.17,104.1,413.9,1.5,8.1,33.5,367.7,3.6,2,0.0,1.0,0.0,0.0,0.0,1.0
7.69,274.4,254.2,0.4,14.0,33.1,601.5,17.0,2,0.0,1.0,0.0,1.0,0.0,0.0
6.51,247.9,445.7,19.9,16.7,32.8,625.1,5.9,3,1.0,0.0,0.0,1.0,0.0,0.0
5.07,141.8,370.0,6.8,24.7,67.2,283.6,36.8,3,0.0,1.0,0.0,1.0,0.0,0.0
16.48,182.0,348.9,6.4,26.7,83.0,229.5,42.2,2,0.0,0.0,1.0,0.0,0.0,1.0
16.69,185.7,590.6,16.1,25.9,47.9,849.0,5.9,3,1.0,0.0,0.0,0.0,1.0,0.0
9.8,365.1,116.5,0.0,0.0,25.9,63.7,24.605,2,0.0,1.0,0.0,0.0,1.0,0.0
46.86,196.5,551.1,35.2,34.2,49.0,1014.7,8.9,3,1.0,0.0,0.0,0.0,0.0,1.0
4.8,100.1,265.0,1.5,21.1,64.9,123.8,45.3,2,0.0,1.0,0.0,1.0,0.0,0.0
7.22,181.6,302.9,13.0,15.8,51.7,662.7,7.4,2,0.0,1.0,0.0,1.0,0.0,0.0
12.94,182.5,482.7,9.7,8.7,58.4,997.3,5.8,2,0.0,0.0,1.0,0.0,1.0,0.0
4.88,157.4,350.2,7.9,13.7,49.2,425.9,5.0,3,0.0,0.0,1.0,1.0,0.0,0.0
6.98,320.2,109.1,15.5,10.4,5.6,360.1,5.319999999999999,2,0.0,1.0,0.0,1.0,0.0,0.0
12.51,230.0,638.1,25.3,17.8,54.2,1304.4,10.2,2,1.0,0.0,0.0,0.0,1.0,0.0
5.22,527.3,356.7,2.9,3.2,74.6,43.0,25.7,2,0.0,0.0,1.0,0.0,1.0,0.0
5.23,157.6,321.0,11.6,9.6,37.5,475.7,6.9,1,0.0,1.0,0.0,1.0,0.0,0.0
2.73,404.1,633.7,29.7,10.1,84.7,366.5,7.1,2,1.0,0.0,0.0,1.0,0.0,0.0
4.04,105.0,366.1,6.1,25.4,77.4,265.9,61.6,2,0.0,1.0,0.0,1.0,0.0,0.0
8.05,473.5,162.2,2.1,0.0,10.9,62.6,10.355,2,0.0,1.0,0.0,0.0,1.0,0.0
5.8,227.5,438.9,18.2,24.1,80.1,803.9,7.0,3,0.0,1.0,0.0,1.0,0.0,0.0
2.51,126.5,249.6,4.1,19.0,43.2,376.9,2.8,2,0.0,0.0,1.0,1.0,0.0,0.0
40.84,202.9,446.1,16.8,19.7,30.9,658.4,13.2,2,1.0,0.0,0.0,0.0,0.0,1.0
6.02,106.7,604.2,21.5,37.9,52.7,1144.8,5.7,2,1.0,0.0,0.0,1.0,0.0,0.0
2.69,54.6,328.2,1.6,9.4,73.8,152.2,38.9,1,0.0,0.0,1.0,1.0,0.0,0.0
2.2,262.6,92.3,11.1,6.8,11.5,325.1,10.925,2,0.0,1.0,0.0,1.0,0.0,0.0
2.39,482.9,30.5,3.4,0.3,68.6,61.9,37.4,2,0.0,1.0,0.0,1.0,0.0,0.0
2.89,125.8,255.0,40.5,25.2,77.3,995.5,8.4,2,1.0,0.0,0.0,1.0,0.0,0.0
6.07,353.5,222.2,13.8,22.8,10.6,550.6,9.8,3,1.0,0.0,0.0,1.0,0.0,0.0
6.43,376.0,315.2,17.1,13.1,33.4,293.8,0.0,2,0.0,0.0,1.0,1.0,0.0,0.0
4.93,230.2,728.0,19.2,13.4,53.5,897.9,6.9,3,1.0,0.0,0.0,1.0,0.0,0.0
50.56,322.7,647.4,37.1,32.5,55.3,737.8,6.3,3,1.0,0.0,0.0,0.0,0.0,1.0
12.1,159.0,348.8,2.4,11.0,40.9,544.8,5.4,3,0.0,1.0,0.0,0.0,1.0,0.0
8.51,271.5,423.8,33.0,43.9,47.3,717.8,8.6,1,1.0,0.0,0.0,1.0,0.0,0.0
4.68,246.0,289.3,16.7,10.1,41.3,840.9,5.7,3,1.0,0.0,0.0,1.0,0.0,0.0
37.79,231.2,610.5,24.6,25.8,58.3,958.8,15.8,2,1.0,0.0,0.0,0.0,0.0,1.0
8.31,224.2,483.7,18.8,17.2,55.2,1073.6,3.6,2,1.0,0.0,0.0,1.0,0.0,0.0
14.63,433.1,515.6,18.4,18.5,88.0,484.9,7.6,1,0.0,1.0,0.0,0.0,1.0,0.0
13.1,105.9,401.5,7.8,16.1,39.1,271.5,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0
10.54,444.5,306.0,1.7,0.0,28.3,45.9,26.885,3,0.0,1.0,0.0,0.0,1.0,0.0
13.11,197.8,669.3,35.1,19.2,68.5,894.3,6.1,3,1.0,0.0,0.0,0.0,1.0,0.0
7.84,289.6,51.6,17.0,6.8,21.3,744.4,4.4,2,0.0,1.0,0.0,1.0,0.0,0.0
9.65,208.3,463.3,5.9,25.5,38.9,1052.0,12.0,3,1.0,0.0,0.0,0.0,1.0,0.0
2.58,342.6,382.8,3.0,1.5,54.7,48.2,31.8,3,0.0,1.0,0.0,1.0,0.0,0.0
1.92,592.6,5.0,1.6,0.3,52.0,65.9,47.7,2,0.0,1.0,0.0,1.0,0.0,0.0
5.69,187.2,415.7,8.0,29.5,46.0,341.3,27.2,2,0.0,1.0,0.0,1.0,0.0,0.0
4.67,50.0,287.8,4.0,8.1,60.0,414.5,2.6,3,0.0,1.0,0.0,1.0,0.0,0.0
4.27,165.4,293.7,5.7,11.2,26.1,521.3,3.0,3,0.0,1.0,0.0,1.0,0.0,0.0
2.41,150.4,230.1,11.6,9.9,33.4,258.0,0.8,2,1.0,0.0,0.0,1.0,0.0,0.0
2.82,336.3,281.1,19.8,12.3,63.1,528.1,8.2,3,0.0,0.0,1.0,1.0,0.0,0.0
10.78,308.2,394.9,0.0,0.0,38.7,0.0,36.765,2,0.0,1.0,0.0,0.0,1.0,0.0
2.62,225.5,799.6,23.3,30.1,58.4,1042.4,14.1,3,1.0,0.0,0.0,1.0,0.0,0.0
4.59,419.5,228.7,0.1,0.0,59.8,28.3,53.2,3,0.0,0.0,1.0,1.0,0.0,0.0
1.85,281.8,5.0,5.8,0.2,40.0,12.6,38.0,2,0.0,1.0,0.0,1.0,0.0,0.0
3.97,129.8,125.1,7.0,10.9,32.0,541.8,9.8,2,0.0,0.0,1.0,1.0,0.0,0.0
4.33,110.2,556.9,31.5,37.0,39.6,859.8,7.2,2,1.0,0.0,0.0,1.0,0.0,0.0
11.31,196.8,368.2,19.9,21.6,38.9,819.5,11.0,3,0.0,1.0,0.0,0.0,1.0,0.0
3.81,503.7,273.5,0.6,4.5,18.6,78.3,17.67,3,0.0,1.0,0.0,1.0,0.0,0.0
5.24,524.2,5.0,0.0,4.9,64.5,57.6,39.8,3,0.0,0.0,1.0,1.0,0.0,0.0
4.62,150.3,328.4,0.0,14.3,23.6,224.9,22.42,3,0.0,1.0,0.0,1.0,0.0,0.0
5.06,541.9,148.2,0.0,2.0,21.8,24.3,20.71,2,0.0,1.0,0.0,0.0,1.0,0.0
10.02,143.2,321.3,29.7,23.0,62.2,771.7,4.5,3,1.0,0.0,0.0,0.0,1.0,0.0
6.28,275.1,554.4,28.5,28.5,39.0,909.7,8.7,3,1.0,0.0,0.0,1.0,0.0,0.0
7.16,156.5,213.5,5.0,7.3,76.3,194.8,55.2,3,0.0,1.0,0.0,1.0,0.0,0.0
12.0,206.9,423.9,16.9,19.7,53.8,662.6,5.1,2,0.0,1.0,0.0,0.0,1.0,0.0
6.13,260.8,299.9,13.8,27.4,31.9,323.8,3.2,3,1.0,0.0,0.0,1.0,0.0,0.0
2.91,189.1,617.6,24.4,23.3,58.2,1059.6,10.8,3,1.0,0.0,0.0,1.0,0.0,0.0
28.34,219.5,470.8,29.3,30.0,49.3,880.3,2.0,2,1.0,0.0,0.0,0.0,0.0,1.0
2.66,148.7,91.2,0.0,9.8,56.2,302.5,1.8,1,0.0,1.0,0.0,1.0,0.0,0.0
26.37,395.3,398.5,1.3,0.0,36.0,106.4,34.2,3,0.0,1.0,0.0,0.0,0.0,1.0
4.29,121.9,424.0,30.8,28.9,53.2,592.9,10.8,2,1.0,0.0,0.0,1.0,0.0,0.0
3.56,120.8,271.8,4.4,20.5,57.5,287.4,2.6,2,0.0,1.0,0.0,1.0,0.0,0.0
4.58,592.2,143.8,2.0,5.5,0.0,30.6,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
15.33,243.3,127.7,20.3,23.8,26.6,650.2,2.8,3,0.0,0.0,1.0,0.0,1.0,0.0
7.13,124.4,572.1,6.1,6.6,43.9,251.3,27.6,1,0.0,1.0,0.0,1.0,0.0,0.0
18.06,53.1,247.9,5.3,14.1,45.2,388.8,5.5,2,1.0,0.0,0.0,0.0,0.0,1.0
14.56,150.6,363.5,10.2,22.8,46.1,907.1,2.9,2,1.0,0.0,0.0,0.0,1.0,0.0
1.73,209.6,234.6,5.9,19.5,49.1,90.2,2.0,1,0.0,1.0,0.0,1.0,0.0,0.0
4.1,211.0,193.1,10.9,17.4,33.1,520.4,6.4,3,1.0,0.0,0.0,1.0,0.0,0.0
6.28,250.4,567.8,18.0,27.9,65.2,912.0,5.7,2,0.0,1.0,0.0,1.0,0.0,0.0
32.99,390.5,597.6,12.8,13.4,57.3,479.8,3.3,2,0.0,0.0,1.0,0.0,0.0,1.0
7.2,348.4,225.0,12.6,11.1,21.6,320.5,9.5,2,0.0,1.0,0.0,1.0,0.0,0.0
2.64,386.5,14.4,0.0,0.0,83.8,36.7,51.8,1,0.0,1.0,0.0,1.0,0.0,0.0
3.62,206.8,323.7,25.8,9.6,51.0,705.1,7.1,3,0.0,1.0,0.0,1.0,0.0,0.0
2.65,175.5,487.6,37.5,33.9,39.1,898.7,9.3,3,1.0,0.0,0.0,1.0,0.0,0.0
3.42,112.3,357.0,4.0,13.1,29.1,380.7,5.8,2,0.0,1.0,0.0,1.0,0.0,0.0
10.43,160.5,582.7,7.4,15.9,54.6,327.3,47.4,2,1.0,0.0,0.0,0.0,1.0,0.0
2.99,130.7,150.0,0.4,20.5,63.0,191.5,4.1,3,0.0,0.0,1.0,1.0,0.0,0.0
2.0,264.2,253.7,3.3,4.4,10.9,51.9,10.355,1,0.0,0.0,1.0,1.0,0.0,0.0
19.8,50.0,375.3,7.6,3.8,83.8,175.4,50.3,3,0.0,1.0,0.0,0.0,0.0,1.0
7.82,284.3,117.3,22.0,1.4,26.8,508.8,13.4,2,0.0,0.0,1.0,1.0,0.0,0.0
31.29,197.9,548.4,26.0,18.5,63.6,873.0,10.1,2,1.0,0.0,0.0,0.0,0.0,1.0
11.93,104.1,222.1,4.1,3.8,42.7,97.9,5.4,2,0.0,1.0,0.0,0.0,1.0,0.0
3.44,576.0,279.8,2.6,0.0,51.9,15.1,46.4,2,0.0,0.0,1.0,1.0,0.0,0.0
8.92,345.3,5.0,0.0,0.0,47.6,27.7,45.22,1,0.0,1.0,0.0,0.0,1.0,0.0
20.81,347.1,566.9,10.4,20.2,63.8,608.9,8.2,2,1.0,0.0,0.0,0.0,1.0,0.0
20.34,254.7,461.0,18.9,11.5,54.7,825.8,7.4,2,0.0,1.0,0.0,0.0,1.0,0.0
27.42,234.1,350.1,13.8,24.0,50.2,1211.5,8.2,2,0.0,1.0,0.0,0.0,0.0,1.0
8.87,194.0,537.3,20.0,19.9,30.8,693.5,9.0,1,1.0,0.0,0.0,0.0,1.0,0.0
4.33,242.7,297.1,5.0,11.5,36.5,470.4,6.2,3,1.0,0.0,0.0,1.0,0.0,0.0
8.68,74.4,348.9,2.2,13.1,26.9,361.9,6.5,3,0.0,1.0,0.0,0.0,1.0,0.0
7.25,151.9,269.7,8.0,13.8,32.1,587.6,7.6,3,1.0,0.0,0.0,1.0,0.0,0.0
2.92,196.5,298.2,15.8,16.7,41.5,577.3,9.0,2,1.0,0.0,0.0,1.0,0.0,0.0
4.53,301.8,646.0,16.5,27.7,37.9,889.9,4.1,2,0.0,1.0,0.0,1.0,0.0,0.0
7.28,310.3,553.1,9.5,12.8,88.8,774.0,1.5,1,1.0,0.0,0.0,1.0,0.0,0.0
24.41,124.9,188.2,15.5,9.3,27.0,305.1,4.5,3,0.0,1.0,0.0,0.0,0.0,1.0
13.9,137.0,402.7,10.2,15.6,45.0,642.3,5.5,2,0.0,1.0,0.0,0.0,1.0,0.0
5.71,209.0,640.6,26.2,33.2,67.1,872.2,8.3,2,1.0,0.0,0.0,1.0,0.0,0.0
10.37,101.2,144.3,3.5,5.1,59.6,283.9,0.0,3,0.0,0.0,1.0,0.0,1.0,0.0
12.15,242.4,559.2,37.9,35.6,59.7,1069.5,8.9,2,1.0,0.0,0.0,0.0,1.0,0.0
9.35,335.9,291.9,8.0,18.4,30.5,504.4,8.5,2,0.0,1.0,0.0,0.0,1.0,0.0
29.78,100.3,328.1,3.3,14.8,33.6,347.1,3.9,2,0.0,1.0,0.0,0.0,0.0,1.0
17.79,243.2,514.1,12.8,15.9,45.2,790.3,7.3,2,0.0,1.0,0.0,0.0,1.0,0.0
2.62,105.2,521.8,4.9,9.1,37.5,258.3,13.0,2,1.0,0.0,0.0,1.0,0.0,0.0
7.92,184.1,374.9,34.9,11.0,42.5,921.2,4.2,2,1.0,0.0,0.0,1.0,0.0,0.0
14.33,347.1,266.9,18.3,2.4,31.4,346.0,5.9,3,1.0,0.0,0.0,0.0,1.0,0.0
4.48,234.0,422.5,26.1,29.9,60.6,1083.6,9.9,3,0.0,0.0,1.0,1.0,0.0,0.0
6.58,394.1,333.6,18.2,12.3,37.0,988.0,10.4,2,1.0,0.0,0.0,1.0,0.0,0.0
4.93,274.8,221.2,0.0,15.3,29.9,612.9,10.7,1,1.0,0.0,0.0,1.0,0.0,0.0
3.73,442.6,239.9,2.7,8.4,39.8,41.1,15.5,3,0.0,1.0,0.0,1.0,0.0,0.0
12.68,453.0,334.7,2.5,4.5,13.6,98.6,12.92,3,0.0,1.0,0.0,0.0,0.0,1.0
15.38,195.8,649.4,29.8,27.8,47.5,298.6,7.6,1,1.0,0.0,0.0,0.0,1.0,0.0
19.38,128.1,220.6,7.0,10.8,38.3,621.7,5.2,2,0.0,1.0,0.0,0.0,1.0,0.0
4.59,73.8,243.1,1.9,16.4,21.7,262.8,2.8,3,0.0,1.0,0.0,1.0,0.0,0.0
3.13,169.9,288.3,11.5,13.5,39.9,761.5,6.2,3,0.0,1.0,0.0,1.0,0.0,0.0
2.72,552.1,51.0,3.3,5.9,45.2,75.0,42.94,3,0.0,1.0,0.0,1.0,0.0,0.0
14.44,200.2,778.5,10.8,24.1,50.2,910.5,5.0,3,0.0,1.0,0.0,0.0,1.0,0.0
8.66,220.7,676.0,33.8,20.9,61.3,683.9,13.3,3,1.0,0.0,0.0,1.0,0.0,0.0
5.87,156.2,392.0,5.7,8.1,16.7,699.2,6.6,3,0.0,1.0,0.0,1.0,0.0,0.0
2.74,275.3,200.2,3.8,3.3,42.1,474.6,11.0,3,0.0,1.0,0.0,1.0,0.0,0.0
7.22,313.1,295.2,14.5,9.8,0.0,737.4,0.0,2,0.0,1.0,0.0,1.0,0.0,0.0
15.21,148.0,503.4,27.0,35.1,46.3,968.9,12.0,2,1.0,0.0,0.0,0.0,1.0,0.0
6.29,272.5,414.7,9.5,5.5,27.0,335.8,8.1,2,0.0,1.0,0.0,1.0,0.0,0.0
3.32,162.8,153.3,12.9,15.4,39.0,764.9,2.7,3,0.0,1.0,0.0,1.0,0.0,0.0
4.56,96.2,338.1,6.3,4.2,34.5,322.8,4.3,2,0.0,1.0,0.0,1.0,0.0,0.0
15.84,212.7,648.5,19.5,28.2,41.1,1373.3,13.4,3,1.0,0.0,0.0,0.0,1.0,0.0
2.97,166.8,616.0,26.2,30.8,57.7,941.6,7.7,1,1.0,0.0,0.0,1.0,0.0,0.0
25.52,287.9,321.6,12.6,15.9,64.2,960.4,7.5,1,1.0,0.0,0.0,0.0,0.0,1.0
20.68,257.6,516.9,28.3,11.4,43.6,981.9,8.6,1,1.0,0.0,0.0,0.0,1.0,0.0
13.25,164.5,315.4,8.8,9.1,44.9,555.8,4.9,2,0.0,0.0,1.0,0.0,1.0,0.0
5.09,118.5,274.9,1.3,20.1,34.4,433.5,3.0,2,1.0,0.0,0.0,1.0,0.0,0.0
8.39,246.5,607.4,22.2,22.0,45.2,890.5,9.6,3,0.0,1.0,0.0,1.0,0.0,0.0
8.48,199.0,667.1,38.3,29.6,73.4,958.7,13.0,3,1.0,0.0,0.0,1.0,0.0,0.0
6.36,291.4,423.8,19.7,17.3,46.3,536.2,6.9,3,0.0,1.0,0.0,1.0,0.0,0.0
13.56,215.8,358.7,19.0,15.8,35.1,538.5,6.1,3,0.0,0.0,1.0,0.0,1.0,0.0
1.81,84.9,158.0,10.1,12.7,39.4,584.9,1.4,3,0.0,1.0,0.0,1.0,0.0,0.0
3.42,539.5,138.8,0.0,1.2,31.6,62.6,30.02,1,0.0,1.0,0.0,1.0,0.0,0.0
15.72,171.9,433.9,0.0,13.2,92.2,167.6,38.8,3,0.0,1.0,0.0,0.0,1.0,0.0
16.6,128.5,363.4,12.4,6.9,31.2,473.0,4.0,2,1.0,0.0,0.0,0.0,1.0,0.0
7.51,237.0,391.0,25.5,12.9,41.8,932.7,11.3,2,1.0,0.0,0.0,1.0,0.0,0.0
6.77,321.7,142.9,6.5,12.8,20.9,516.8,10.0,3,1.0,0.0,0.0,1.0,0.0,0.0
2.45,309.6,261.2,6.3,5.5,15.2,404.0,5.8,2,0.0,1.0,0.0,1.0,0.0,0.0
30.15,362.6,325.2,0.6,0.7,37.8,26.3,35.91,3,0.0,1.0,0.0,0.0,0.0,1.0
4.68,189.0,298.1,15.0,9.4,45.8,649.9,5.5,3,0.0,1.0,0.0,1.0,0.0,0.0
18.83,178.1,328.3,13.6,12.0,49.5,791.8,4.3,2,1.0,0.0,0.0,0.0,1.0,0.0
11.63,158.5,349.0,9.5,18.0,60.9,101.5,43.7,3,1.0,0.0,0.0,0.0,1.0,0.0
5.61,121.3,187.6,5.1,11.7,78.4,280.1,58.3,2,0.0,1.0,0.0,1.0,0.0,0.0
12.76,291.3,206.4,15.5,15.6,24.2,812.6,13.7,3,0.0,1.0,0.0,0.0,1.0,0.0
6.22,248.1,680.6,13.6,32.0,64.1,1256.0,7.5,2,1.0,0.0,0.0,1.0,0.0,0.0
2.51,276.3,219.7,8.0,9.0,28.3,394.0,8.6,1,1.0,0.0,0.0,1.0,0.0,0.0
4.34,228.7,441.6,24.0,32.3,42.4,965.5,12.7,2,1.0,0.0,0.0,1.0,0.0,0.0
9.38,146.1,250.3,7.3,11.8,52.0,871.7,5.7,3,0.0,1.0,0.0,1.0,0.0,0.0
5.66,183.4,473.1,2.7,4.9,81.0,377.4,57.5,2,0.0,1.0,0.0,1.0,0.0,0.0
7.96,231.8,193.5,14.0,12.8,40.1,749.6,5.6,2,0.0,1.0,0.0,1.0,0.0,0.0
4.47,163.5,335.3,13.5,6.6,37.4,375.0,5.8,2,0.0,1.0,0.0,1.0,0.0,0.0
4.43,213.6,396.7,14.0,12.2,55.2,659.3,9.3,1,0.0,1.0,0.0,1.0,0.0,0.0
11.15,203.8,368.9,17.9,7.5,28.5,829.9,13.8,3,1.0,0.0,0.0,0.0,1.0,0.0
19.48,181.2,399.7,15.4,17.6,39.6,384.3,3.3,3,1.0,0.0,0.0,0.0,1.0,0.0
5.19,335.1,50.3,0.0,6.1,85.5,79.1,34.6,3,0.0,0.0,1.0,1.0,0.0,0.0
4.01,438.0,125.4,2.8,2.6,30.5,39.1,19.5,3,0.0,0.0,1.0,1.0,0.0,0.0
5.81,291.7,381.1,17.1,9.9,31.8,397.8,2.5,2,0.0,1.0,0.0,1.0,0.0,0.0
18.17,297.6,176.3,30.9,22.7,12.9,531.5,5.6,1,1.0,0.0,0.0,0.0,1.0,0.0
7.9,350.0,5.0,0.3,0.0,40.1,86.6,23.3,1,0.0,0.0,1.0,0.0,1.0,0.0
6.84,207.3,615.3,32.7,28.3,56.5,798.4,7.9,2,1.0,0.0,0.0,1.0,0.0,0.0
